Aeropuerto de Salida,Aeropuerto de Llegada,Código de la Aerolínea,Número de Vuelo,Duración (Minutos),Precio (EUR),Fecha de Salida,Hora de Salida,Fecha de extracción
MAD,FCO,IB,647,145,264.80,2025-02-23,08:45:00,2024-10-19
MAD,FCO,AZ,7115,145,369.80,2025-02-23,07:05:00,2024-10-19
MAD,FCO,UX,1047,145,49.80,2025-02-24,15:00:00,2024-10-19
MAD,FCO,AZ,59,145,57.80,2025-02-24,05:50:00,2024-10-19
MAD,FCO,AZ,61,150,57.80,2025-02-24,11:45:00,2024-10-19
MAD,FCO,AZ,63,150,57.80,2025-02-24,18:00:00,2024-10-19
MAD,FCO,UX,1043,145,76.80,2025-02-24,07:05:00,2024-10-19
MAD,FCO,IB,657,145,84.80,2025-02-24,21:50:00,2024-10-19
MAD,FCO,IB,653,145,95.80,2025-02-24,15:45:00,2024-10-19
MAD,FCO,IB,655,145,95.80,2025-02-24,17:10:00,2024-10-19
MAD,FCO,UX,3117,150,106.80,2025-02-24,11:45:00,2024-10-19
MAD,FCO,UX,3119,150,106.80,2025-02-24,18:00:00,2024-10-19
MAD,FCO,IB,647,145,122.80,2025-02-24,08:45:00,2024-10-19
MAD,FCO,IB,649,145,122.80,2025-02-24,11:30:00,2024-10-19
MAD,FCO,IB,651,145,149.80,2025-02-24,13:05:00,2024-10-19
MAD,FCO,AZ,7115,145,213.80,2025-02-24,07:05:00,2024-10-19
MAD,FCO,AZ,7117,145,285.80,2025-02-24,15:00:00,2024-10-19
MAD,FCO,UX,1043,145,49.80,2025-02-25,07:05:00,2024-10-19
MAD,FCO,UX,1047,145,49.80,2025-02-25,15:00:00,2024-10-19
MAD,FCO,AZ,59,145,57.80,2025-02-25,05:50:00,2024-10-19
MAD,FCO,AZ,61,150,57.80,2025-02-25,11:45:00,2024-10-19
MAD,FCO,AZ,63,150,57.80,2025-02-25,18:00:00,2024-10-19
MAD,FCO,IB,657,145,84.80,2025-02-25,21:50:00,2024-10-19
MAD,FCO,IB,651,145,95.80,2025-02-25,13:05:00,2024-10-19
MAD,FCO,IB,655,145,95.80,2025-02-25,17:10:00,2024-10-19
MAD,FCO,UX,3117,150,106.80,2025-02-25,11:45:00,2024-10-19
MAD,FCO,UX,3119,150,106.80,2025-02-25,18:00:00,2024-10-19
MAD,FCO,IB,649,145,149.80,2025-02-25,11:30:00,2024-10-19
MAD,FCO,IB,647,145,178.80,2025-02-25,08:45:00,2024-10-19
MAD,FCO,IB,653,145,178.80,2025-02-25,15:45:00,2024-10-19
MAD,FCO,AZ,7117,145,181.80,2025-02-25,15:00:00,2024-10-19
MAD,FCO,AZ,7115,145,285.80,2025-02-25,07:05:00,2024-10-19
MAD,FCO,UX,1043,145,49.80,2025-02-26,07:05:00,2024-10-19
MAD,FCO,AZ,59,145,57.80,2025-02-26,05:50:00,2024-10-19
MAD,FCO,AZ,61,150,57.80,2025-02-26,11:45:00,2024-10-19
MAD,FCO,AZ,63,150,57.80,2025-02-26,18:00:00,2024-10-19
MAD,FCO,UX,1047,145,76.80,2025-02-26,15:00:00,2024-10-19
MAD,FCO,IB,657,145,84.80,2025-02-26,21:50:00,2024-10-19
MAD,FCO,IB,647,145,95.80,2025-02-26,08:45:00,2024-10-19
MAD,FCO,IB,655,145,95.80,2025-02-26,17:10:00,2024-10-19
MAD,FCO,UX,3117,150,106.80,2025-02-26,11:45:00,2024-10-19
MAD,FCO,UX,3119,150,106.80,2025-02-26,18:00:00,2024-10-19
MAD,FCO,IB,651,145,122.80,2025-02-26,13:05:00,2024-10-19
MAD,FCO,IB,653,145,122.80,2025-02-26,15:45:00,2024-10-19
MAD,FCO,IB,649,145,149.80,2025-02-26,11:30:00,2024-10-19
MAD,FCO,AZ,7117,145,261.80,2025-02-26,15:00:00,2024-10-19
MAD,FCO,AZ,7115,145,285.80,2025-02-26,07:05:00,2024-10-19
MAD,FCO,UX,1047,145,49.80,2025-02-27,15:00:00,2024-10-19
MAD,FCO,AZ,59,145,57.80,2025-02-27,05:50:00,2024-10-19
MAD,FCO,AZ,63,150,57.80,2025-02-27,18:00:00,2024-10-19
MAD,FCO,UX,1043,145,103.80,2025-02-27,07:05:00,2024-10-19
MAD,FCO,AZ,61,150,103.80,2025-02-27,11:45:00,2024-10-19
MAD,FCO,UX,3119,150,106.80,2025-02-27,18:00:00,2024-10-19
MAD,FCO,UX,3117,150,133.80,2025-02-27,11:45:00,2024-10-19
MAD,FCO,IB,653,145,178.80,2025-02-27,15:45:00,2024-10-19
MAD,FCO,IB,649,145,208.80,2025-02-27,11:30:00,2024-10-19
MAD,FCO,IB,651,145,208.80,2025-02-27,13:05:00,2024-10-19
MAD,FCO,IB,655,145,208.80,2025-02-27,17:10:00,2024-10-19
MAD,FCO,AZ,7115,145,237.80,2025-02-27,07:05:00,2024-10-19
MAD,FCO,AZ,7117,145,237.80,2025-02-27,15:00:00,2024-10-19
MAD,FCO,IB,647,145,349.80,2025-02-27,08:45:00,2024-10-19
MAD,FCO,IB,657,145,460.80,2025-02-27,21:50:00,2024-10-19
MAD,FCO,UX,1043,145,49.80,2025-02-28,07:05:00,2024-10-19
MAD,FCO,UX,1047,145,49.80,2025-02-28,15:00:00,2024-10-19
MAD,FCO,AZ,59,145,77.80,2025-02-28,05:50:00,2024-10-19
MAD,FCO,IB,657,145,95.80,2025-02-28,21:50:00,2024-10-19
MAD,FCO,AZ,63,150,103.80,2025-02-28,18:00:00,2024-10-19
MAD,FCO,IB,651,145,122.80,2025-02-28,13:05:00,2024-10-19
MAD,FCO,IB,653,145,122.80,2025-02-28,15:45:00,2024-10-19
MAD,FCO,IB,655,145,122.80,2025-02-28,17:10:00,2024-10-19
MAD,FCO,UX,3119,150,133.80,2025-02-28,18:00:00,2024-10-19
MAD,FCO,IB,649,145,149.80,2025-02-28,11:30:00,2024-10-19
MAD,FCO,AZ,61,150,153.80,2025-02-28,11:45:00,2024-10-19
MAD,FCO,UX,3117,150,185.80,2025-02-28,11:45:00,2024-10-19
MAD,FCO,AZ,7117,145,285.80,2025-02-28,15:00:00,2024-10-19
MAD,FCO,AZ,7115,145,369.80,2025-02-28,07:05:00,2024-10-19
MAD,FCO,IB,647,145,525.80,2025-02-28,08:45:00,2024-10-19
